"ID","NOMBRE_ELECCION","AÑO_ELECCION","PAIS","REGION","DEPTO","MUNICIPIO","PARTIDO","NOMBRE_PARTIDO","SEXO","RAZA","ANALFABETOS","ALFABETOS","PRIMARIA","NIVEL_MEDIO","UNIVERSITARIOS"
11975,"Elecciones Municipales",2001,"Nicaragua","REGION 2","Madriz","Palacaguina","PSN","Partido Socialista Nic.","mujeres","LADINOS",416,4370,1709,109,2552
11976,"Elecciones Municipales",2001,"Nicaragua","REGION 2","Madriz","Telpaneca","PSN","Partido Socialista Nic.","mujeres","LADINOS",95,4663,2498,819,1346
11977,"Elecciones Municipales",2001,"Nicaragua","REGION 2","Madriz","San Juan de Río Coco","PSN","Partido Socialista Nic.","mujeres","LADINOS",338,5641,2364,1909,1368
11978,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Managua","San Francisco Libre","PSN","Partido Socialista Nic.","mujeres","LADINOS",291,5258,1573,1828,1857
11979,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Managua","Tipitapa","PSN","Partido Socialista Nic.","mujeres","LADINOS",2752,2914,390,1284,1240
11980,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Managua","Managua","PSN","Partido Socialista Nic.","mujeres","LADINOS",635,3605,53,1977,1575
11981,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Managua","San Rafael del Sur","PSN","Partido Socialista Nic.","mujeres","LADINOS",2922,4245,1628,1335,1282
11982,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Managua","Villa Carlos Fonseca","PSN","Partido Socialista Nic.","mujeres","LADINOS",28,7442,2207,2927,2308
11983,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Managua","El Crucero","PSN","Partido Socialista Nic.","mujeres","LADINOS",1143,1467,560,882,25
11984,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Managua","Mateare","PSN","Partido Socialista Nic.","mujeres","LADINOS",2948,3474,147,2390,937
11985,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Managua","Ciudad Sandino","PSN","Partido Socialista Nic.","mujeres","LADINOS",2674,4393,2389,761,1243
11986,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Managua","Ticuantepe","PSN","Partido Socialista Nic.","mujeres","LADINOS",2687,4410,1444,1438,1528
11987,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Masaya","Tisma","PSN","Partido Socialista Nic.","mujeres","LADINOS",1589,4228,1787,2151,290
11988,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Masaya","Masaya","PSN","Partido Socialista Nic.","mujeres","LADINOS",73,7007,2068,2972,1967
11989,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Masaya","Nindirí","PSN","Partido Socialista Nic.","mujeres","LADINOS",18,4009,2040,1322,647
11990,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Masaya","La Concepción","PSN","Partido Socialista Nic.","mujeres","LADINOS",530,2160,1459,238,463
11991,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Masaya","Masatepe","PSN","Partido Socialista Nic.","mujeres","LADINOS",968,5532,542,2976,2014
11992,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Masaya","Nandasmo","PSN","Partido Socialista Nic.","mujeres","LADINOS",495,3866,877,658,2331
11993,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Masaya","Niquinohomo","PSN","Partido Socialista Nic.","mujeres","LADINOS",1633,4187,2986,846,355
11994,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Masaya","Catarina","PSN","Partido Socialista Nic.","mujeres","LADINOS",2386,4530,620,1453,2457
11995,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Masaya","San Juan de Oriente","PSN","Partido Socialista Nic.","mujeres","LADINOS",2003,5934,2080,1011,2843
11996,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","Matagalpa","PSN","Partido Socialista Nic.","mujeres","LADINOS",568,4669,542,1756,2371
11997,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","Sébaco","PSN","Partido Socialista Nic.","mujeres","LADINOS",474,2204,661,140,1403
11998,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","San Isidro","PSN","Partido Socialista Nic.","mujeres","LADINOS",2732,5480,1656,2527,1297
11999,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","Ciudad Darío","PSN","Partido Socialista Nic.","mujeres","LADINOS",2131,2762,434,1926,402
12000,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","Terrabona","PSN","Partido Socialista Nic.","mujeres","LADINOS",1073,3880,101,1016,2763
12001,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","San Dionisio","PSN","Partido Socialista Nic.","mujeres","LADINOS",2007,3314,747,2085,482
12002,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","Esquipulas","PSN","Partido Socialista Nic.","mujeres","LADINOS",2800,4986,2876,2075,35
12003,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","Muy-Muy","PSN","Partido Socialista Nic.","mujeres","LADINOS",26,6466,2350,1582,2534
12004,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","San Ramón","PSN","Partido Socialista Nic.","mujeres","LADINOS",1711,5071,1519,1805,1747
12005,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","Matiguás","PSN","Partido Socialista Nic.","mujeres","LADINOS",677,5195,1283,2083,1829
12006,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","Río Blanco","PSN","Partido Socialista Nic.","mujeres","LADINOS",1951,3456,83,415,2958
12007,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","Rancho Grande","PSN","Partido Socialista Nic.","mujeres","LADINOS",132,6457,2800,1752,1905
12008,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","Tuma La Dalia","PSN","Partido Socialista Nic.","mujeres","LADINOS",2182,7478,2345,2259,2874
12009,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","Santa María","PSN","Partido Socialista Nic.","mujeres","LADINOS",1262,5039,1218,2573,1248
12010,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","Macuelizo","PSN","Partido Socialista Nic.","mujeres","LADINOS",2733,4524,1835,2380,309
12011,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","Dipilto","PSN","Partido Socialista Nic.","mujeres","LADINOS",1882,3414,66,1533,1815
12012,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","Ocotal","PSN","Partido Socialista Nic.","mujeres","LADINOS",687,4127,2341,1531,255
12013,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","Mozonte","PSN","Partido Socialista Nic.","mujeres","LADINOS",1126,2500,1574,582,344
12014,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","San Fernando","PSN","Partido Socialista Nic.","mujeres","LADINOS",2784,2017,218,422,1377
12015,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","Jalapa","PSN","Partido Socialista Nic.","mujeres","LADINOS",529,6681,2488,2054,2139
12016,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","Murra","PSN","Partido Socialista Nic.","mujeres","LADINOS",1502,2472,1386,632,454
12017,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","Wiwili","PSN","Partido Socialista Nic.","mujeres","LADINOS",711,3267,2251,829,187
12018,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","El Jícaro","PSN","Partido Socialista Nic.","mujeres","LADINOS",110,4904,2056,1999,849
12019,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","Ciudad Antigua","PSN","Partido Socialista Nic.","mujeres","LADINOS",1946,6565,1907,2163,2495
12020,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","Quilali","PSN","Partido Socialista Nic.","mujeres","LADINOS",2728,2002,171,684,1147
12021,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Norte","Waslala","PSN","Partido Socialista Nic.","mujeres","LADINOS",333,1730,117,731,882
12022,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Norte","Waspan","PSN","Partido Socialista Nic.","mujeres","LADINOS",1108,2979,1410,617,952
12023,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Norte","Puerto Cabezas","PSN","Partido Socialista Nic.","mujeres","LADINOS",1834,6456,2416,2698,1342
12024,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Norte","Prinzapolka","PSN","Partido Socialista Nic.","mujeres","LADINOS",2702,3747,283,2387,1077
12025,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Norte","Bonanza","PSN","Partido Socialista Nic.","mujeres","LADINOS",2552,3909,2867,753,289
12026,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Norte","Siuna","PSN","Partido Socialista Nic.","mujeres","LADINOS",1748,2227,1637,85,505
12027,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Norte","Rosita ","PSN","Partido Socialista Nic.","mujeres","LADINOS",2586,5826,2989,2635,202
12028,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Sur","Bocana de Paiwas","PSN","Partido Socialista Nic.","mujeres","LADINOS",855,5995,2095,2612,1288
12029,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Sur","La Cruz de Río Grande","PSN","Partido Socialista Nic.","mujeres","LADINOS",490,4452,1682,794,1976
12030,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Sur","Kukra Hill","PSN","Partido Socialista Nic.","mujeres","LADINOS",2443,5867,2697,492,2678
12031,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Sur","Laguna de Perlas","PSN","Partido Socialista Nic.","mujeres","LADINOS",2933,3460,318,2079,1063
12032,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Sur","Bluefields","PSN","Partido Socialista Nic.","mujeres","LADINOS",6,3190,563,2352,275
12033,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Sur","Corn Island","PSN","Partido Socialista Nic.","mujeres","LADINOS",2940,3134,1074,2016,44
12034,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Sur","El Tortuguero","PSN","Partido Socialista Nic.","mujeres","LADINOS",348,3039,63,172,2804
12035,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Sur","Desembocadura Río Grande","PSN","Partido Socialista Nic.","mujeres","LADINOS",2440,3853,147,2943,763
12036,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Río San Juan","Morrito","PSN","Partido Socialista Nic.","mujeres","LADINOS",740,5806,2910,2505,391
12037,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Río San Juan","El Almendro","PSN","Partido Socialista Nic.","mujeres","LADINOS",2474,5185,1140,1714,2331
12038,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Río San Juan","San Miguelito","PSN","Partido Socialista Nic.","mujeres","LADINOS",276,2707,489,1530,688
12039,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Río San Juan","San Carlos","PSN","Partido Socialista Nic.","mujeres","LADINOS",883,4544,2825,673,1046
12040,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Río San Juan","El Castillo","PSN","Partido Socialista Nic.","mujeres","LADINOS",2500,4427,557,2382,1488
12041,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Río San Juan","San Juan del Norte","PSN","Partido Socialista Nic.","mujeres","LADINOS",1119,5608,2388,2552,668
12042,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Rivas","Tola","PSN","Partido Socialista Nic.","mujeres","LADINOS",1454,3548,2571,888,89
12043,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Rivas","Belén","PSN","Partido Socialista Nic.","mujeres","LADINOS",2991,4489,2970,271,1248
12044,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Rivas","Potosí","PSN","Partido Socialista Nic.","mujeres","LADINOS",2257,5423,424,2753,2246
12045,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Rivas","Buenos Aires","PSN","Partido Socialista Nic.","mujeres","LADINOS",897,4294,1658,1244,1392
12046,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Rivas","San Jorge","PSN","Partido Socialista Nic.","mujeres","LADINOS",153,4248,1208,2802,238
12047,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Rivas","Rivas","PSN","Partido Socialista Nic.","mujeres","LADINOS",200,7129,2877,2515,1737
12048,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Rivas","San Juan del Sur","PSN","Partido Socialista Nic.","mujeres","LADINOS",1182,6619,2169,1602,2848
12049,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Rivas","Cardenas","PSN","Partido Socialista Nic.","mujeres","LADINOS",1705,5312,738,2409,2165
12050,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Rivas","Moyogalpa","PSN","Partido Socialista Nic.","mujeres","LADINOS",1006,2055,634,1359,62
12051,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Rivas","Altagracia","PSN","Partido Socialista Nic.","mujeres","LADINOS",1203,4109,2159,879,1071
12052,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Alfaro Ruiz","PC","Partido Civil","mujeres","LADINOS",1390,6748,2478,2255,2015
12053,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Atenas","PC","Partido Civil","mujeres","LADINOS",2257,3280,352,251,2677
12054,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Central Alajuela","PC","Partido Civil","mujeres","LADINOS",1408,2766,917,1430,419
12055,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Grecia","PC","Partido Civil","mujeres","LADINOS",1697,1443,17,1413,13
12056,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Guatuso","PC","Partido Civil","mujeres","LADINOS",2466,5882,2568,458,2856
12057,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Los Chiles","PC","Partido Civil","mujeres","LADINOS",2439,6821,2950,1107,2764
12058,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Naranjo","PC","Partido Civil","mujeres","LADINOS",2746,6450,893,2583,2974
12059,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Orotina","PC","Partido Civil","mujeres","LADINOS",342,3611,696,1834,1081
12060,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Palmares","PC","Partido Civil","mujeres","LADINOS",404,3315,1190,1539,586
12061,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Poás","PC","Partido Civil","mujeres","LADINOS",2164,4607,368,1866,2373
12062,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","San Carlos","PC","Partido Civil","mujeres","LADINOS",1164,5110,1170,1664,2276
12063,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","San Mateo","PC","Partido Civil","mujeres","LADINOS",2791,3658,1190,185,2283
12064,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","San Ramón","PC","Partido Civil","mujeres","LADINOS",25,5050,2601,1060,1389
12065,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Upala","PC","Partido Civil","mujeres","LADINOS",2969,3092,1197,966,929
12066,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Valverde Vega","PC","Partido Civil","mujeres","LADINOS",2056,3513,1390,1454,669
12067,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Cartago","Alvarado","PC","Partido Civil","mujeres","LADINOS",1165,5525,1658,905,2962
12068,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Cartago","Cartago","PC","Partido Civil","mujeres","LADINOS",1295,6140,1107,2883,2150
12069,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Cartago","El Guarco","PC","Partido Civil","mujeres","LADINOS",2105,3162,669,1996,497
12070,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Cartago","Jiménez","PC","Partido Civil","mujeres","LADINOS",1064,4261,2268,1461,532
12071,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Cartago","La Unión","PC","Partido Civil","mujeres","LADINOS",2640,6012,2724,2645,643
12072,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Cartago","Oreamuno","PC","Partido Civil","mujeres","LADINOS",805,6284,1745,1842,2697
12073,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Cartago","Paraíso","PC","Partido Civil","mujeres","LADINOS",152,6561,2719,2197,1645
12074,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Cartago","Turrialba","PC","Partido Civil","mujeres","LADINOS",1444,5328,1720,2138,1470
12075,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Guanacaste","Abangares","PC","Partido Civil","mujeres","LADINOS",1948,5049,2456,2500,93
12076,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Guanacaste","Bagaces","PC","Partido Civil","mujeres","LADINOS",2856,6284,2976,1318,1990
12077,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Guanacaste","Cañas","PC","Partido Civil","mujeres","LADINOS",1617,6643,2441,1769,2433
12078,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Guanacaste","Carrillo","PC","Partido Civil","mujeres","LADINOS",2456,3795,188,2144,1463
12079,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Guanacaste","Hojancha","PC","Partido Civil","mujeres","LADINOS",2663,6443,2543,2780,1120
12080,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Guanacaste","La Cruz","PC","Partido Civil","mujeres","LADINOS",2776,5724,2731,1560,1433
12081,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Guanacaste","Liberia","PC","Partido Civil","mujeres","LADINOS",856,4345,868,777,2700
12082,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Guanacaste","Nandayure","PC","Partido Civil","mujeres","LADINOS",2963,4369,1162,677,2530
12083,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Guanacaste","Nicoya","PC","Partido Civil","mujeres","LADINOS",2761,7456,2303,2911,2242
12084,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Guanacaste","Santa Cruz","PC","Partido Civil","mujeres","LADINOS",1763,4014,545,2080,1389
12085,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Guanacaste","Tilarán","PC","Partido Civil","mujeres","LADINOS",1163,3475,599,1371,1505
12086,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Heredia","Barba","PC","Partido Civil","mujeres","LADINOS",864,2262,838,846,578
12087,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Heredia","Belén","PC","Partido Civil","mujeres","LADINOS",296,3963,2264,179,1520
12088,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Heredia","Central Heredia","PC","Partido Civil","mujeres","LADINOS",1472,6255,1863,2045,2347
12089,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Heredia","Flores","PC","Partido Civil","mujeres","LADINOS",922,3204,669,2441,94
12090,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Heredia","San Isidro","PC","Partido Civil","mujeres","LADINOS",1833,4260,2185,1066,1009
12091,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Heredia","San Pablo","PC","Partido Civil","mujeres","LADINOS",2875,7075,2625,2947,1503
12092,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Heredia","San Rafael","PC","Partido Civil","mujeres","LADINOS",1110,4813,1787,2208,818
12093,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Heredia","Santa Bárbara","PC","Partido Civil","mujeres","LADINOS",1569,5420,1718,2706,996
12094,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Heredia","Santo Domingo","PC","Partido Civil","mujeres","LADINOS",1766,7359,2768,2250,2341
12095,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Heredia","Saraqpiquí","PC","Partido Civil","mujeres","LADINOS",884,3354,1409,936,1009
12096,"Elecciones Municipales",2005,"Costa Rica","REGION 3","Limon","Central Limón","PC","Partido Civil","mujeres","LADINOS",2790,3007,2365,373,269
12097,"Elecciones Municipales",2005,"Costa Rica","REGION 3","Limon","Guácimo","PC","Partido Civil","mujeres","LADINOS",326,4593,1558,1371,1664
12098,"Elecciones Municipales",2005,"Costa Rica","REGION 3","Limon","Matina","PC","Partido Civil","mujeres","LADINOS",479,3112,2511,413,188
12099,"Elecciones Municipales",2005,"Costa Rica","REGION 3","Limon","Pococí","PC","Partido Civil","mujeres","LADINOS",2001,1319,777,194,348
12100,"Elecciones Municipales",2005,"Costa Rica","REGION 3","Limon","Siquirres","PC","Partido Civil","mujeres","LADINOS",462,3969,2374,404,1191
12101,"Elecciones Municipales",2005,"Costa Rica","REGION 3","Limon","Talamanca","PC","Partido Civil","mujeres","LADINOS",714,5782,1164,1877,2741
